idx	X	Y	component
0	1000	5177.370526310564	0
1	1000.808702258525	5176.427177703586	0
2	1000.7979570878	5176.433660418426	0
3	1000.814827048654	5176.421078747128	0
4	1000.808528668713	5176.4272233549	0
5	1001.86757180297	5175.921927615866	0
6	1001.867874555144	5175.921686533664	0
7	1010.433416419333	5170.742639534958	0
8	1010.433162200135	5170.742789454791	0
9	1011.368459304364	5170.3264441937	0
10	1010.433261908261	5170.742638070617	0
11	1011.368766934983	5170.32615871599	0
12	1011.367700378903	5170.326705465758	0
13	1040.312642673081	5153.785770553208	0
14	1040.312378693835	5153.785937257579	0
15	1042.170857891466	5152.989760641291	0
16	1042.171036192769	5152.98958798219	0
17	1043.038661645912	5152.450547348851	0
18	1040.312611854933	5153.785819489218	0
19	1042.170353956366	5152.990403122953	0
20	1042.170719030291	5152.9898557632	0
21	1043.039104922747	5152.450433370319	0
22	1043.039104921815	5152.450433370681	0
23	1046.366569942384	5150.067280898883	0
24	1046.366013191351	5150.067598184471	0
25	1047.138751103575	5149.40648281197	0
26	1046.363392352192	5150.069525615719	0
27	1047.132926407417	5149.407761064701	0
28	1047.138538938137	5149.406615739784	0
29	1048.770662844606	5148.157434599985	0
30	1047.136493020996	5149.406999431807	0
31	1048.770017451697	5148.157686249648	0
32	1048.771121172811	5148.15715028421	0
33	1050.32578746286	5146.850904352872	0
34	1050.325693726482	5146.850962132979	0
35	1051.133125880152	5146.204016726186	0
36	1050.325786994521	5146.851199552842	0
37	1051.13365604212	5146.204139186497	0
38	1051.133589703145	5146.203857243014	0
39	1059.008317137507	5139.667268089397	0
40	1059.009313132735	5139.666836770932	0
41	1059.685907180687	5138.907112374929	0
42	1059.685303841349	5138.907473255592	0
43	1060.349051057448	5138.101996961987	0
44	1059.00936742355	5139.666581840301	0
45	1059.685989061336	5138.906573772398	0
46	1059.685930144218	5138.906727738736	0
47	1060.349026180956	5138.102161117792	0
48	1060.349172611245	5138.101889964362	0
49	1064.323138417928	5133.358019860652	0
50	1064.322903122956	5133.358088273641	0
51	1066.264581581058	5130.937613613074	0
52	1064.323178650604	5133.357965872335	0
53	1066.264925630513	5130.937375364023	0
54	1066.26493423781	5130.937365206204	0
55	1066.780215794613	5130.061390659378	0
56	1066.779437983708	5130.062075250411	0
57	1067.303239348773	5129.167154655444	0
58	1066.779001575617	5130.062440955284	0
59	1067.30211845715	5129.167981293129	0
60	1066.779702591502	5130.061899232546	0
61	1067.302546431356	5129.167955801226	0
62	1067.302463945565	5129.167785163208	0
63	1068.009952377533	5128.392070669497	0
64	1068.010252158242	5128.391900115513	0
65	1069.342577304459	5126.862380397599	0
66	1068.010344815462	5128.391802328695	0
67	1068.403939097885	5127.389988893849	0
68	1068.404571634945	5127.389700245507	0
69	1069.342015930126	5126.862830343555	0
70	1068.404148731984	5127.389851871957	0
71	1069.342939229959	5126.862053626767	0
72	1069.342109833793	5126.862822254974	0
73	1073.574432257399	5123.784060942023	0
74	1073.574896400281	5123.783759402728	0
75	1074.316749355755	5123.044302890151	0
76	1073.575186259514	5123.783654502477	0
77	1074.314872239449	5123.045266273761	0
78	1074.317421108279	5123.044046474355	0
79	1087.49839465943	5112.774379577546	0
80	1087.497616130308	5112.774800393351	0
81	1088.258709614613	5112.083999176419	0
82	1087.497627770219	5112.774815983241	0
83	1088.258173674632	5112.084700580974	0
84	1088.258189270744	5112.084614560482	0
85	1089.916481637275	5110.57181612518	0
86	1089.924823402724	5110.564959203011	0
87	1089.946221947169	5110.547572447895	0
88	1089.944261165191	5110.549286138787	0
89	1098.350142564854	5104.216937794549	0
90	1098.349978928784	5104.217242799365	0
91	1099.105902502073	5103.498162430438	0
92	1099.105873461398	5103.498328419199	0
93	1099.950406779439	5102.877350422534	0
94	1098.350695705813	5104.215549724617	0
95	1099.108778085485	5103.495877044486	0
96	1099.108868984144	5103.495984348412	0
97	1099.949722077957	5102.877836383809	0
98	1099.9498837665	5102.877718647716	0
99	1104.21742652976	5099.809081782259	0
100	1104.21734882441	5099.809151222391	0
101	1105.846638558798	5098.486368032751	0
102	1105.848041855626	5098.485552270773	0
103	1106.70085483595	5097.893361131721	0
104	1105.841895463062	5098.487063424673	0
105	1106.699757143703	5097.893487497282	0
106	1106.701680034068	5097.892823527023	0
107	1108.444522342846	5096.7637402996	0
108	1108.444266715821	5096.763922186576	0
109	1109.30720847688	5096.198556424385	0
110	1108.445376858487	5096.762904115278	0
111	1109.3181804237	5096.190532050894	0
112	1109.30632863435	5096.199053231529	0
113	1111.211686875111	5094.845413438272	0
114	1111.197047478344	5094.859208231019	0
115	1111.23293724633	5094.82681735923	0
116	1111.21488978196	5094.842757850176	0
117	1114.491642294702	5091.848661453836	0
118	1114.493242270689	5091.847513447243	0
119	1115.267128837042	5091.14227133645	0
120	1114.491642293879	5091.848661454404	0
121	1115.263929532283	5091.145225197025	0
122	1115.263379695935	5091.145622991624	0
123	1124.356930011708	5084.19367960549	0
124	1124.356533615643	5084.194249855478	0
125	1125.057590932951	5083.441530351078	0
126	1124.357028999445	5084.193561509378	0
127	1125.057033008468	5083.441293035477	0
128	1125.057944813539	5083.44130265218	0
129	1126.67429153128	5082.138420559471	0
130	1125.056807113223	5083.441685633268	0
131	1126.670116149785	5082.139470802709	0
132	1126.671753705073	5082.138902498873	0
133	1127.567842088745	5081.586858249126	0
134	1126.66956730191	5082.139609704069	0
135	1127.568260408279	5081.586399679805	0
136	1127.568266889555	5081.586412881637	0
137	1128.384998314458	5080.947507192169	0
138	1128.384278332912	5080.947924833494	0
139	1129.135905347369	5080.205258543736	0
140	1128.384400205552	5080.948010090168	0
141	1129.133366081759	5080.206040618219	0
142	1128.38396462798	5080.948146138145	0
143	1129.13068723845	5080.206638657593	0
144	1129.135861238083	5080.205394337709	0
145	1137.197249512274	5075.123838770851	0
146	1137.196728352445	5075.124129286705	0
147	1138.062495813941	5074.542812578866	0
148	1137.196139058639	5075.12413126136	0
149	1138.062024010563	5074.542967005731	0
150	1138.061989953806	5074.543145336896	0
151	1144.335698863796	5070.780649250737	0
152	1144.338194319891	5070.779864030336	0
153	1145.312378070619	5070.384905253221	0
154	1144.335029871523	5070.78099098603	0
155	1145.310516850077	5070.385522272822	0
156	1145.312534753078	5070.384838073009	0
157	1161.076663524592	5061.289092688231	0
158	1161.061145187292	5061.296957473827	0
159	1161.089807366156	5061.282044832687	0
160	1161.080382447968	5061.287195703722	0
161	1163.239631691694	5060.171644365024	0
162	1163.239631691466	5060.17164436405	0
163	1164.209494302628	5059.800655719095	0
164	1163.239070668975	5060.172295067952	0
165	1164.210983037888	5059.800186654651	0
166	1164.211406852424	5059.799898833522	0
167	1167.085471334647	5058.431081885541	0
168	1167.082409024975	5058.433497613423	0
169	1167.95340441673	5057.869581133815	0
170	1167.085490590752	5058.431065424027	0
171	1167.954302027813	5057.869052610663	0
172	1167.953541235351	5057.869502718248	0
173	1187.32142342664	5046.683394541382	0
174	1187.322363848836	5046.683080803726	0
175	1188.270137539602	5046.225373604229	0
176	1187.322382126982	5046.682978919677	0
177	1188.269690697362	5046.225606487278	0
178	1188.269045678228	5046.225923064998	0
179	1194.756640717945	5042.669594083753	0
180	1194.757319160201	5042.669196924084	0
181	1196.544753645988	5041.545750209698	0
182	1194.757205662961	5042.669216423235	0
183	1196.547759443468	5041.543899282948	0
184	1196.546781256644	5041.544440108783	0
185	1212.14425707807	5032.566475236988	0
186	1212.144000346972	5032.566654844115	0
187	1213.084773119007	5032.097963926172	0
188	1212.143532328754	5032.566670748301	0
189	1213.085774937438	5032.09704200842	0
190	1213.087279557269	5032.096472900783	0
191	1214.051595616403	5031.634831990024	0
192	1214.051595616254	5031.634831989036	0
193	1215.000446362523	5031.200378972175	0
194	1214.051994036982	5031.634474962194	0
195	1215.005032167385	5031.196818203703	0
196	1215.000933943134	5031.200095302712	0
197	1215.965863309582	5030.750377954787	0
198	1215.005569948289	5031.196639325854	0
199	1215.965784289787	5030.750179026822	0
200	1215.96917270443	5030.748830508679	0
201	1219.82318124351	5028.899057571256	0
202	1219.815797075012	5028.902852312079	0
203	1220.800996753472	5028.464257215959	0
204	1219.821154394243	5028.900166322837	0
205	1220.804175006364	5028.462760845034	0
206	1220.803299247834	5028.463197436259	0
207	1221.780090415344	5028.026745007146	0
208	1221.778771316339	5028.027405633909	0
209	1222.743232185627	5027.612291654688	0
210	1221.779241060851	5028.027240114776	0
211	1222.74289908009	5027.613778109358	0
212	1222.742688904894	5027.615406352009	0
213	1223.728183695789	5027.191105910626	0
214	1222.74407431345	5027.613243486246	0
215	1223.729444018972	5027.190389692616	0
216	1223.729561762329	5027.190424336057	0
217	1225.702413734992	5026.298522983544	0
218	1225.70225454433	5026.298593276836	0
219	1226.717549534752	5025.935078995445	0
220	1225.702621144691	5026.298110471884	0
221	1226.719359828434	5025.933996471485	0
222	1226.717549535598	5025.935078994911	0
223	1229.624053324832	5024.627249465913	0
224	1229.62284848793	5024.628072137966	0
225	1231.59372846411	5023.757721634187	0
226	1229.624010069797	5024.626749850882	0
227	1231.593893462171	5023.757018970213	0
228	1231.594903006891	5023.75703258373	0
229	1247.0426609858	5016.319112437748	0
230	1247.042143550808	5016.319377515623	0
231	1248.094297921746	5016.169969953771	0
232	1247.040126881264	5016.320402249929	0
233	1248.092844453036	5016.171506970228	0
234	1248.09516723187	5016.169431288612	0
235	1256.721615805995	5011.523896392346	0
236	1256.722575021583	5011.523409920713	0
237	1257.674214005298	5011.067017719223	0
238	1256.72354027984	5011.522685542772	0
239	1257.673895025685	5011.066929600463	0
240	1257.674114654915	5011.06710021238	0
241	1260.509711037582	5009.553525535557	0
242	1260.513199400574	5009.551689542678	0
243	1261.526471542312	5009.136355182026	0
244	1260.509353610772	5009.553279786815	0
245	1261.528864724789	5009.135015574079	0
246	1261.524525683997	5009.136934648767	0
247	1264.435658532693	5007.608157513479	0
248	1264.435483382074	5007.608460721643	0
249	1265.397296661443	5007.096933784203	0
250	1264.434921087368	5007.60854990251	0
251	1265.397202789952	5007.09644310464	0
252	1265.398219925127	5007.096005401962	0
253	1273.375719904848	5002.812109299075	0
254	1273.375503956404	5002.812194676471	0
255	1273.466931705703	5002.781446752668	0
256	1273.466489257511	5002.781665854411	0
257	1280.383133957171	4999.254615251613	0
258	1280.381708271391	4999.255554077303	0
259	1281.378559423867	4998.795617310303	0
260	1280.383278512399	4999.25442281106	0
261	1281.378410060671	4998.795394088407	0
262	1281.379078608477	4998.795319163993	0
263	1283.372357661402	4997.92456125715	0
264	1283.373641017829	4997.924016741086	0
265	1284.383653386349	4997.589996064211	0
266	1283.372183158038	4997.925032431165	0
267	1284.38582344956	4997.589747336639	0
268	1284.385754695723	4997.589735989135	0
269	1303.009301614408	4988.095912211102	0
270	1303.009289464148	4988.095972176894	0
271	1303.055397595728	4988.07380524309	0
272	1303.052361038816	4988.075289372933	0
273	1304.252422571833	4987.452233607088	0
274	1304.253752459066	4987.451606130973	0
275	1305.197585819126	4986.999006401002	0
276	1304.249097735403	4987.453615364864	0
277	1305.198856803104	4986.997736366241	0
278	1305.195468004831	4987.000048349469	0
279	1309.153952681435	4985.180584806155	0
280	1309.154230002185	4985.18057755572	0
281	1310.136421805969	4984.650598393406	0
282	1309.154294652079	4985.180608558399	0
283	1310.128293523102	4984.65253865136	0
284	1310.136429322592	4984.650589600959	0
285	1311.123381775998	4984.146971007975	0
286	1310.137348299342	4984.649802553775	0
287	1311.124040680133	4984.14655339418	0
288	1311.123381775004	4984.146971007881	0
289	1312.106978574656	4983.625040527081	0
290	1312.107787079214	4983.624670245967	0
291	1313.081475672428	4983.112953381366	0
292	1312.10818579131	4983.624430321182	0
293	1313.079580074034	4983.113587104115	0
294	1313.082371095851	4983.112519102702	0
295	1315.057928451972	4982.085724569533	0
296	1315.057044587689	4982.086408322053	0
297	1316.07441402488	4981.723981499899	0
298	1315.057040379283	4982.086001999765	0
299	1316.072081866098	4981.725210595423	0
300	1316.071928741297	4981.725282029215	0
301	1329.110021196837	4974.683518255519	0
302	1329.112622279437	4974.682370973015	0
303	1329.148638112759	4974.667001047344	0
304	1329.145765159789	4974.668322646243	0
305	1334.33824449377	4972.272422607869	0
306	1334.338564106205	4972.272340882415	0
307	1335.326820516307	4971.800047770081	0
308	1334.338244494692	4972.272422607484	0
309	1335.325914906877	4971.800592444903	0
310	1335.327573525749	4971.799676709014	0
311	1338.275604760388	4970.269058310507	0
312	1338.276603105503	4970.268614023217	0
313	1339.348705533934	4969.750048449233	0
314	1338.275727780777	4970.269079296189	0
315	1339.351391995962	4969.7492881489	0
316	1339.351312618563	4969.748487486198	0
317	1350.377248889711	4964.203242754415	0
318	1350.379982075295	4964.202240762823	0
319	1351.439394107181	4963.672230887251	0
320	1350.378356365756	4964.202923114059	0
321	1351.440705186627	4963.671440196604	0
322	1351.439414667162	4963.672074181844	0
323	1355.541102372222	4961.61952712552	0
324	1355.539894249433	4961.62012944372	0
325	1356.553908266163	4961.155460306917	0
326	1355.542795930387	4961.618039263425	0
327	1356.550526481757	4961.157087563182	0
328	1356.554059886745	4961.155419615072	0
329	1357.604078764361	4960.689067950044	0
330	1357.605549440784	4960.68806477656	0
331	1358.68691383338	4960.21575642314	0
332	1357.605439865498	4960.688050992374	0
333	1358.687719838526	4960.215042045282	0
334	1358.687719838132	4960.2150420462	0
335	1366.8240895689	4956.211687837277	0
336	1366.823586017223	4956.211940050456	0
337	1367.863570099676	4955.723867300979	0
338	1366.825240117095	4956.211119795697	0
339	1367.861632234467	4955.724699612787	0
340	1367.861903167588	4955.724395718572	0
341	1368.880104664742	4955.225359147525	0
342	1367.858643752892	4955.72625107063	0
343	1368.879197878089	4955.225779161534	0
344	1368.880497237307	4955.225102120205	0
345	1369.905067807333	4954.742177476552	0
346	1369.906721048877	4954.741348974037	0
347	1371.027812089246	4954.322373461378	0
348	1369.903243724416	4954.743269913391	0
349	1371.022750396444	4954.325914329748	0
350	1371.031463246871	4954.320211182054	0
351	1404.520938651223	4936.463497274503	0
352	1404.521587734101	4936.46272690415	0
